id,X,Y
74,112.49798329019856,-139.6269923054696
74,113.01617971938735,-139.4765481808664
74,113.56780817626573,-139.3177460493408
74,114.20301670236812,-139.2675980078064
74,117.2286152082768,-139.0335738139792
74,117.7300956236208,-139.02521580705678
74,120.45480588032312,-139.53505422932318
74,121.25717454487351,-139.55177024316797
74,122.14312327864788,-139.4765481808664
74,123.00399799165505,-139.3762520977976
74,123.89830473235183,-139.26759800780638
74,124.63380934152302,-139.22580797319438
74,125.1520057707118,-139.09207986243598
74,126.05884952179217,-138.82462364091916
74,126.86957619326495,-138.65328449900997
74,127.22061248400574,-138.36493326018717
74,127.55911176436292,-138.1476250802048
74,128.3113323873789,-138.25210016673478
74,128.8671398477185,-138.21866813904518
74,129.48563235997608,-138.15180408366598
74,130.13755689992325,-138.1141930525152
74,130.61396329450005,-138.11837205597638
74,131.7297572186404,-137.81748380677
74,132.1434785612992,-137.629428651016
76,147.5138532915924,-131.82061383994818
76,148.424876046134,-131.65345370150018
76,149.06008457223635,-131.5364416045866
76,149.77051516064034,-131.4277875145954
76,150.60631585288033,-131.4027134938282
76,151.5173386074219,-131.3692814661386
76,152.1943371681363,-131.2271953484578
76,152.72924961116985,-130.9848131477082
76,153.43132219265144,-130.67556689157942
76,153.83250652492663,-130.55019678774343
76,154.3172709264258,-130.5251227669762
76,154.9859114802178,-130.458258711597
76,155.3620217917258,-130.40811067006263
76,155.81335416553537,-130.40811067006263
76,156.21453849781057,-130.39975266314022
76,156.93332709313694,-130.36632063545062
76,157.33451142541213,-130.34124661468343
76,157.9613619445921,-130.28274056622664
76,158.4712003668585,-130.21587651084744
76,158.88074270605608,-130.33288860776102
76,158.9643227752801,-130.5251227669762
76,159.3320750798657,-130.5585547946658
76,159.5828152875377,-130.1155804277786
76,159.80012346752008,-129.63917403320184
76,160.14280175133848,-129.46365588783144
76,160.79472629128566,-129.47201389475384
76,161.31292272047443,-129.51380392936582
76,161.91469921888722,-129.53051994321063
76,162.641845821136,-129.39679183245224
76,163.017956132644,-129.27142172861625
76,163.4107824579968,-129.09590358324584
76,163.66988067259118,-128.94545945864266
76,163.89554685949597,-128.74486729250506
76,164.17971909485757,-128.57770715405707
76,164.60597744789996,-128.41890502253148
76,164.99880377325275,-128.28517691177308
76,165.47521016782952,-128.31025093254027
76,166.0769866662423,-128.47741107098827
76,167.5897859191967,-128.41054701560904
76,168.86856097832384,-128.21831285639385
76,169.74615170517583,-128.05115271794585
76,170.2977801620542,-127.98428866256666
76,171.4344691035006,-127.92578261410986
76,172.29534381650777,-128.00100467641147
76,172.94726835645494,-127.95085663487706
76,173.56576086871252,-127.83384453796347
76,174.1090313186685,-127.66668439951547
76,174.5269316647885,-127.42430219876587
76,174.6690177824693,-127.24878405339548
76,174.91975799014128,-126.8726737418875
76,175.39616438471808,-126.3210452850091
76,175.59675655085567,-126.00344102195791
76,175.80570672391565,-125.55210864814833
76,175.95615084851886,-125.00048019126994
76,176.34897717387165,-124.53243180361555
76,176.84209958229323,-124.26497558209876
76,177.34357999763722,-124.08945743672837
76,177.7280483160676,-123.89722327751318
77,241.6542642620425,-122.5181521353174
77,241.98440553547726,-122.3551710003306
77,242.05544859431765,-122.2674119276454
77,242.21007172238205,-122.2506959138006
77,242.40648488505846,-122.196368868805
77,242.57364502350646,-122.0793567718914
77,242.82020622771725,-121.92473364382701
77,242.97900835924284,-121.8327955676806
77,243.15870550807443,-121.7283204811506
77,243.33840265690603,-121.57787635654742
77,243.43869873997483,-121.44832724925021
77,243.56406884381082,-121.32295714541422
77,243.71451296841403,-121.19758704157823
77,243.9109261310904,-121.11400697235423
77,244.2410674045252,-121.04296391351383
77,244.3580795014388,-120.99281587197943
77,244.5670296744988,-120.77550769199703
77,244.6506097437228,-120.66267459854464
77,244.78015885102,-120.45372442548465
77,244.9431399860068,-120.27402727665304
77,245.08104710022639,-120.09433012782145
77,245.15209015906677,-119.97313902744666
77,245.26074424905798,-119.88120095130026
77,245.4989474463464,-119.46747960864147
77,245.89177377169918,-119.32121448749947
77,246.13833497590997,-119.25017142865907
77,246.37653817319838,-119.26270843904268
77,246.66906841548237,-119.25435043212028
77,246.97831467161114,-119.20420239058588
77,247.12040078929195,-119.19584438366348
77,247.65113422886435,-119.19584438366348
77,247.88097941923033,-119.12898032828429
77,248.04396055421714,-119.11644331790067
78,274.58222157957584,-110.34428000785107
78,272.71506127958,-111.32660129017819
78,272.1151704201436,-111.68653580584005
78,271.4102986603058,-112.02397441427303
78,270.81040780086937,-112.65385981668126
78,270.2255142129189,-113.12627386848747
78,269.6856124394261,-113.5087042913782
78,269.14571066593334,-113.86863880704004
78,268.56081707798285,-114.19108014398711
78,267.83344941091616,-114.38604467330394
78,267.16607082979317,-114.59600647410669
78,266.64116632778627,-115.08341779739878
78,266.38621271252583,-115.42085640583177
78,265.5613627808007,-115.548333213462
78,265.0514555502798,-115.24088914800085
78,264.42157014787153,-114.98593553274037
78,263.8591724671499,-114.85845872511013
78,262.8543552775939,-114.54351602390601
78,261.66957083020696,-114.75347782470875
78,260.8372222627389,-115.1134123403706
78,260.499783654306,-115.36836595563108
78,259.9073914306125,-115.49584276326132
78,259.2250155780036,-115.59332502791973
78,258.53514108965175,-115.78079092149362
78,257.987740680416,-115.8182841002084
78,256.6829780611418,-115.67581002109225
78,255.14575773383598,-115.67581002109225
78,253.78850466436108,-115.6008236636627
78,252.22878842982638,-115.6008236636627
78,251.31395486918586,-115.63831684237748
78,248.01052852652754,-115.7230925074064
78,247.61770220117475,-115.9069686596992
78,247.27502391735635,-115.8735366320096
78,246.75682748816757,-115.92368467354399
78,246.29713710743556,-116.00726474276799
78,245.83744672670358,-116.16606687429359
78,245.4446204013508,-116.27472096428478
78,245.23567022829081,-116.41680708196559
78,244.842843902938,-116.56725120656878
78,244.41658554989561,-116.67590529655997
78,244.01540121762042,-116.84306543500797
78,243.42198272613004,-117.18574371882636
78,242.90378629694126,-117.47827396111036
78,242.49424395774366,-117.74573018262714
78,242.0178375631669,-118.02154441106634
78,241.8172453970293,-118.14691451490233
78,241.5581471824349,-118.32243266027274
78,241.2823329539957,-118.54809884717753
78,241.09845680170292,-118.76540702715992
78,240.8142845663413,-118.90749314484071
78,240.42145824098853,-119.14987534559032
78,238.49911664883658,-119.7767258647703
78,237.45436578353662,-120.24477425242468
78,236.9027373266582,-120.61252655701027
78,236.35110886977984,-120.89669879237186
78,236.07529464134063,-121.16415501388866
78,235.69918432983266,-121.34803116618146
78,235.37322205985907,-121.47340127001745
78,235.07233381065268,-121.57369735308625
79,272.2320325876421,-109.1035510248658
79,271.42130591616933,-109.76383357173538
79,270.8613194523685,-110.19009192477776
79,270.3431230231797,-110.56620223628576
79,269.73298851784455,-110.96738656856094
79,269.1228540125094,-111.46050897698254
79,268.7216696802342,-111.82826128156812
79,268.4792874794846,-112.09571750308491
79,268.0363131125974,-112.18765557923132
79,266.857834136539,-112.17093956538652
79,266.18919358274707,-112.27959365537771
79,265.59577509125666,-112.48854382843771
79,264.91041852361985,-112.6640619738081
79,264.2250619559831,-112.7142100153425
79,263.28060717375195,-112.7225680222649
79,262.4030164468999,-112.5386918699721
79,261.7594499138752,-112.37153173152412
79,260.898575200868,-112.37153173152412
79,259.8788983563352,-112.23780362076572
79,259.42756598252566,-112.54704987689449
79,258.6419133318201,-112.2043715930761
79,257.8228286534249,-112.0706434823177
79,257.28791621039136,-111.84497729541292
79,256.66942369813376,-111.56916306697372
79,255.80019097820417,-111.47722499082732
79,255.13155042441218,-111.67781715696492
79,254.5799219675338,-111.84497729541292
79,254.08679955911222,-111.97034739924891
79,253.44323302608743,-111.98706341309371
79,252.23132202233947,-111.83661928849051
79,251.42895335778908,-111.69453317080972
79,250.9609049701347,-111.58587908081851
80,236.78572522974457,-116.7344113450168
80,237.22452059317058,-116.82634942116319
80,237.42511275930818,-116.81381241077959
80,237.94748819195814,-116.68844230694359
80,238.33195651038855,-116.5212821684956
80,238.63702376305613,-116.3875540577372
80,238.99641806071932,-116.2621839539012
80,239.4226764137617,-116.1159188327592
80,239.7987867252697,-115.93622168392761
80,240.3128041509973,-115.68548147625562
80,240.6471244278933,-115.48906831357922
80,240.90204363902646,-115.32190817513123
80,241.12353082247006,-115.17146405052803
80,241.51635714782284,-115.00848291554124
80,241.85903543164125,-114.88311281170525
80,242.20589271892084,-114.75774270786924
80,242.48170694736004,-114.66162562826165
80,243.44554736609314,-114.33045556653238
80,244.33562184976347,-114.0002666451708
80,245.06777989278262,-113.75621396416442
80,245.96503239648257,-113.48344920303964
80,246.55363003890972,-113.22504048197405
80,247.55137482302405,-113.06712404132287
81,-66.88991928526785,-121.25191408657392
81,-66.48037694607027,-121.28116711080231
81,-65.97889653072627,-121.36474718002631
81,-65.36040401846869,-121.36892618348752
81,-64.8213125719739,-121.3898212007935
81,-64.31147414970752,-121.41907422502192
81,-64.04401792819073,-121.44832724925031
82,-57.119409192982516,-120.77132868853593
82,-57.42865544911131,-120.79222370584192
82,-57.687753663705706,-120.77132868853593
82,-57.879987822920896,-120.67939061238953
82,-58.068042978674896,-120.60834755354912
82,-58.25609813442889,-120.59998954662673
82,-58.40236325557088,-120.57073652239833
82,-58.68653549093248,-120.51640947740273
82,-58.786831574001276,-120.50805147048032
82,-58.94563370552687,-120.49969346355793
82,-59.07518281282407,-120.41611339433393
82,-59.233984944349665,-120.35342834241594
82,-59.589200238551655,-120.31999631472634
82,-59.73128635623245,-120.29910129742034
82,-59.95695254313724,-120.29074329049794
82,-60.16590271619724,-120.19462621089033
82,-60.316346840800435,-120.14447816935593
82,-60.52529701386043,-120.12358315204995
82,-60.621414093468026,-120.11940414858874
82,-60.81364825268322,-120.16119418320073
82,-61.010061415359615,-120.19880521435154
82,-61.30677066110481,-120.24059524896354
82,-61.5533318653156,-120.25731126280834
82,-61.845862107599594,-120.26566926973074
82,-62.06317028758199,-120.29074329049794
82,-62.07152829450439,-120.29074329049794
84,-37.26914275228306,-123.20350870295425
84,-36.95571749269307,-123.33305781025145
84,-36.11991680045309,-123.59633502830704
84,-35.6017203712643,-123.86379124982383
84,-35.24650507706231,-124.03513039173302
84,-34.711592634028726,-124.19393252325862
84,-34.35219833636553,-124.39870369285741
84,-33.90504496601715,-124.49899977592621
84,-33.43699657836276,-124.4781047586202
84,-33.31998448144916,-124.46556774823661
84,-32.868652107639576,-124.9712271670418
84,-32.60955389304518,-125.184356343563
84,-32.15404251577439,-125.46434957546339
84,-31.911660315024804,-125.60225668968297
84,-31.531371000055614,-125.69837376929058
84,-31.096754640090825,-125.71091077967418
84,-30.382145048225645,-126.08284208772096
84,-30.001855733256455,-126.15806415002257
85,-35.30827379272561,-123.66935572308478
85,-34.93334200557784,-123.75184071625728
85,-34.49092249674348,-123.86432025240161
85,-33.95102072325069,-124.0517861459755
85,-33.313636685099496,-124.11927386766209
85,-32.45129357465964,-124.17926295360573
85,-31.69393136462115,-124.21675613232051
85,-31.13436567124164,-124.33392913920889
85,-30.74571834935005,-124.35064515305369
85,-30.37378704130326,-124.3548241565149
85,-29.93499167787727,-124.4049721980493
85,-29.609029407903677,-124.48437326381209
85,-29.128444009865692,-124.55541632265249
85,-28.597710570293305,-124.77690350609609
85,-27.929070016501324,-124.99003268261728
85,-27.61564475691133,-125.16137182452647
85,-27.26042946270934,-125.39121701489248
85,-27.009689255037348,-125.62524120871966
85,-26.633578943529358,-125.78404334024526
85,-26.09448749703457,-125.87598141639165
85,-25.605544092074183,-125.88851842677525
85,-25.204359759798994,-125.98463550638286
85,-24.623478278692215,-126.35865631616028
85,-24.264083981029025,-126.49656343037987
85,-23.950658721439034,-126.52163745114707
86,-145.08642641065546,-99.05133457896072
86,-144.40405055804655,-99.39627182313666
86,-143.2867538323462,-99.63622816691122
86,-141.17213855283282,-100.07114904000262
86,-140.24230772070638,-100.16113266891809
86,-139.22249325966447,-100.16113266891809
86,-138.21767607010847,-100.07114904000262
86,-136.91291345083425,-100.0411544970308
86,-136.1030607905951,-99.87618451068579
86,-135.18822722995458,-99.7562063387985
86,-134.54334455606042,-99.81619542474215
86,-133.58351918096216,-99.78620088177033
86,-132.65368834883571,-99.63622816691122
86,-131.59366456830298,-99.72177663517557
86,-130.9333820214334,-99.79699869747716
86,-129.87191514228863,-100.04773890514916
86,-129.25342263003105,-100.18146701590756
86,-128.55135004854947,-100.39041718896755
86,-127.97464757090387,-100.67458942432914
86,-127.52331519709429,-100.94204564584594
86,-126.9800447471383,-101.16771183275073
86,-126.36991024180313,-101.22621788120753
86,-125.91021986107113,-101.26800791581952
86,-125.36694941111514,-101.40173602657792
86,-124.96576507883995,-101.71098228270671
86,-124.56458074656477,-102.1288826288267
86,-123.99623627584158,-102.5969310164811
86,-123.2690896735928,-102.92289328645468
86,-122.64223915441282,-103.23213954258347
86,-122.34135090520643,-103.35750964641947
86,-121.38853811605286,-103.49123775717786
86,-120.67810752764888,-103.42437370179866
86,-119.59156662773691,-103.54974380563466
86,-118.63875383858334,-103.82555803407385
86,-117.73608909096416,-104.10137226251304
86,-116.92536241949138,-104.36047047710744
86,-115.64658736036422,-104.56942065016743
86,-115.17853897270983,-104.71150676784822
86,-114.25915821124585,-105.00403701013222
86,-113.59887566437627,-105.16283914165781
86,-112.8299390275155,-105.3049252593386
86,-112.00249634219792,-105.480443404709
86,-111.50937393377633,-105.5389494531658
86,-110.21388286080436,-105.772973646993
86,-109.55360031393478,-105.814763681605
87,-207.57735025070457,-131.4498156634704
87,-207.17616591842938,-131.232507483488
87,-206.5576734061718,-130.9901252827384
87,-206.0561929908278,-130.814607137368
87,-205.42098446472542,-130.6140149712304
87,-204.71891188324383,-130.4468548327824
87,-204.16728342636546,-130.2462626666448
87,-203.60729696256467,-130.06238651435203
87,-203.03895249184148,-129.91194238974884
89,-208.54687905370295,-129.15136375981047
89,-208.15405272835017,-129.09285771135364
89,-207.94510255529016,-129.01763564905207
89,-207.57735025070457,-128.78361145522487
89,-207.2597459876534,-128.60809330985447
89,-206.8919936830678,-128.38242712294968
89,-206.4323033023358,-128.11497090143288
89,-206.11469903928463,-127.98960079759688
90,-199.13994226254204,-133.99064976787994
90,-198.89338105833124,-133.89453268827234
90,-198.54234476759044,-133.72737254982434
90,-198.25399352876764,-133.61036045291075
90,-197.78176613765206,-133.57692842522115
90,-197.43072984691128,-133.56857041829875
90,-196.8164163381149,-133.75662557405275
90,-196.6116451685161,-134.09930385787115
90,-196.0015106631809,-134.22885296516833
90,-195.61704234475053,-134.20795794786233
90,-194.88571673904053,-133.71901454290196
90,-194.37587831677416,-133.29693519332076
90,-194.09170608141255,-133.15902807910118
90,-193.51082460030577,-133.00022594757556
90,-192.8338260395914,-133.00440495103678
90,-192.2989135965578,-132.90410886796798
90,-190.95745348551262,-133.1924601067908
90,-190.22194887634146,-133.06709000295479
91,-240.48491300592312,-109.78377221887963
91,-240.31775286747512,-109.82556225349164
91,-239.96253757327312,-109.98436438501723
91,-239.83716746943713,-110.01779641270683
91,-239.54463722715315,-109.98854338847843
91,-239.28971801601995,-109.95511136078883
91,-239.06405182911516,-109.92167933309923
91,-238.84256464567156,-109.91332132617684
91,-238.63361447261155,-109.87571029502604
91,-238.37451625801717,-109.98854338847843
91,-238.12795505380637,-110.00943840578444
91,-237.91482587728518,-109.95093235732763
91,-237.67244367653558,-109.95929036425004
91,-237.430061475786,-109.98854338847843
91,-237.0455931573556,-109.94675335386644
91,-236.6931100704862,-109.93722417412512
91,-236.24064970549847,-109.97637939801828
91,-235.40098768201162,-110.13300029359097
92,-142.82558773415454,-84.73268962778913
92,-141.83576781608443,-85.11512005067983
92,-140.77096154058478,-85.71501091011626
92,-139.08376849841983,-86.47237312015474
92,-137.29909319159648,-86.84730490730252
92,-136.17429783015317,-87.02727216513344
92,-135.2969574482274,-87.5221821241685
92,-133.78223302815044,-87.98709754023172
92,-131.79739098703655,-88.40816951484227
92,-131.33352160284338,-88.65890972251425
92,-130.5813009798274,-88.83024886442345
92,-129.9168394294966,-88.95561896825944
92,-129.11029176148503,-89.00158800633265
92,-128.49179924922745,-88.98069298902665
92,-127.79808467466826,-88.87203889903546
92,-127.25899322817348,-88.75084779866066
92,-126.6948277609115,-88.52100260829467
92,-126.2100633594123,-88.22429336254947
92,-125.55813881946513,-87.96937415141628
92,-125.00651036258672,-87.6350538745203
92,-124.37130183648435,-87.2881965872407
92,-123.99101252151516,-87.0458143864911
92,-123.30565595387837,-86.7783581649743
92,-122.62447838970279,-86.64880905767711
92,-121.77614068707922,-86.34374180500953
92,-121.01138305367964,-86.26016173578553
92,-120.14215033375005,-86.05539056618673
92,-119.12665249267849,-85.89658843466114
92,-118.6502460981017,-85.80465035851473
92,-118.28249379351611,-85.76286032390274
92,-117.63892726049133,-85.67092224775635
92,-116.96192869977695,-85.54973114738155
92,-116.08015896946377,-85.31152795009316
92,-115.50345649181818,-85.16944183241236
93,75.51043371270649,-120.32321894802587
93,75.96594508997727,-120.32321894802587
93,76.40056144994206,-120.45276805532306
93,76.74741873722165,-120.61574919030986
93,77.10263403142365,-120.74529829760705
93,77.48710234985404,-120.80798334952506
93,77.98440376173683,-120.86648939798185
93,78.33544005247762,-120.95006946720585
93,78.9413955543516,-121.02111252604625
93,79.56406707007038,-121.06290256065824
93,79.99868343003517,-121.02111252604625
93,80.44165779692237,-120.89992142567145
93,80.91388518803795,-120.80798334952506
93,81.38193357569234,-120.82052035990866
93,81.98371007410513,-120.77037231837426
93,82.62309760366871,-120.82469936336986
93,83.2750221436159,-120.85395238759826
93,84.41589008852347,-120.95842747412824
95,98.55345879776277,-133.47454284042192
95,98.18570649317718,-133.52469088195633
95,97.9475032958888,-133.56230191310712
95,97.58392999476439,-133.59155493733553
95,97.24960971786841,-133.60827095118032
95,96.94872146866201,-133.6458819823311
95,96.72305528175721,-133.65841899271473
95,96.54753713638682,-133.7211040446327
95,96.36783998755523,-133.79214710347313
95,96.14635280411163,-133.82975813462392
95,95.83710654798284,-133.8548321553911
95,95.70755744068565,-133.8882641830807
95,95.48607025724205,-133.9342332211539
95,95.13921296996246,-133.9551282384599
95,94.86757774498446,-133.98438126268832
96,77.69605252291407,-136.215969110969
96,78.00111977558166,-136.1908950902018
96,78.32290304209405,-136.1783580798182
96,78.51931620477045,-136.1365680452062
96,78.81602545051564,-136.0864200036718
96,79.11691369972203,-136.0655249863658
96,79.25482081394163,-136.069703989827
96,79.37183291085523,-136.0362719621374
96,79.47630799738523,-136.0404509655986
96,79.75630122928563,-136.11567302790021
96,79.91092435735001,-136.1658210694346
96,80.21599161001761,-136.1491050555898
96,80.43747879346121,-136.0947780105942
96,80.6798609942108,-136.0613459829046
96,80.90552718111559,-136.04880897252102
96,81.1186563576368,-136.0362719621374
96,81.22313144416678,-136.01537694483142
96,81.74132787335557,-136.0655249863658
96,82.00042608794996,-136.0028399344478
96,82.19683925062637,-135.9694079067582
96,82.55205454482835,-135.9401548825298
96,82.78189973519434,-135.9359758790686
96,83.00756592209915,-135.9067228548402
96,83.21233709169793,-135.8565748133058
96,83.51740434436553,-135.6977726817802
96,83.88097764548992,-135.52643353987102
97,65.30530726045633,-131.5689172621147
97,65.68559657542554,-131.7987624524807
97,66.13274994577392,-131.8071204594031
97,66.7930324926435,-131.94920657708388
97,67.37809297721148,-131.91577454939429
97,67.76256129564187,-131.9575645840063
97,68.08016555869307,-131.96174358746748
97,68.34344277674866,-131.9283115597779
97,68.60671999480425,-131.9074165424719
97,68.89089223016585,-131.7486144109463
97,69.12909542745425,-131.6817503555671
97,69.42998367666064,-131.59399128288192
97,69.75176694317304,-131.4978742032743
97,70.12787725468102,-131.3766831028995
97,70.30339540005141,-131.30564004405912
97,70.60846265271901,-131.15937492291712
97,70.7839807980894,-131.0423628260035
97,70.8550238569298,-130.9211717256287
98,71.56545444533378,-129.6800076976524
98,71.87887970492378,-129.66329168380759
98,72.16723094374657,-129.6591126803464
98,72.53080424487096,-129.629859656118
98,72.75647043177577,-129.6006066318896
98,73.04064266713735,-129.6006066318896
98,73.34570991980495,-129.57553261112238
98,73.71764122785174,-129.4292674899804
98,73.96838143552372,-129.3206133999892
98,74.25673267434652,-129.25374934461001
98,74.82925614853092,-129.46269951767
98,75.1343234011985,-129.441804500364
98,75.58565577500809,-129.3958354622908
98,75.85311199652489,-129.3247924034504
98,76.07459917996849,-129.2036013030756
98,76.27101234264488,-129.12002123385162
98,76.52593155377807,-128.9904721265544
98,76.76831375452767,-128.8818180365632
99,34.80584506284186,-121.12356888835106
99,35.91564315279924,-121.00359071646376
99,36.60551764115114,-120.93610299477716
99,37.31788803673189,-120.88361254457648
99,38.045255703798546,-120.77113300843214
99,38.975086535925,-120.62116029357304
99,39.649963752790974,-120.46368894297098
99,40.45231777728719,-120.43369439999915
99,41.35215406644183,-120.32871349959778
99,42.04202855479371,-120.32871349959778
99,42.776894857603324,-120.29871895662596
99,43.41986613415248,-120.33157695494813
99,43.77090242489327,-120.24381788226293
99,44.11358070871166,-120.13516379227174
99,44.46461699945245,-120.08083674727614
99,45.02460346325324,-120.08501575073734
99,45.271164667464035,-120.08919475419853
99,45.797719103575226,-119.98054066420734
99,46.12368137354882,-119.88442358459974
99,46.42456962275521,-119.85934956383254
99,46.93113905920055,-119.75881718313317
99,47.97344942747133,-119.78131309036203
99,48.565841651164796,-119.79631036184794
99,49.62314929092149,-119.56385265381634
99,50.57547603027681,-119.55635401807338
99,51.59529049131873,-119.5038635678727
99,52.72008585276202,-119.49636493212974
99,53.70240713508916,-119.51136220361565
99,54.654733874444474,-119.28640313132699
100,7.497152381678106,-126.09860173140399
100,7.6935655443545015,-126.0609907002532
100,7.935947745104096,-126.04845368986959
100,8.22011998046569,-126.0192006656412
100,8.554440257361682,-125.96487362064559
100,8.830254485800875,-125.91054657565
100,9.060099676166871,-125.8729355444992
100,9.390240949601663,-125.868756541038
100,9.611728133045258,-125.8938305618052
101,-73.99968361691184,-140.20064891122314
101,-73.38119110465425,-140.02513076585274
101,-72.77941460624146,-139.97498272431832
101,-72.24450216320788,-139.92483468278394
101,-71.6761576924847,-139.82453859971514
101,-71.2833313671319,-139.69916849587915
101,-70.53111074411592,-139.55708237819834
101,-70.10485239107352,-139.47350230897433
101,-69.75381610033273,-139.44842828820714
101,-69.28576771267834,-139.54036636435353
101,-68.80100331117916,-139.58215639896554
101,-68.14072076430956,-139.55708237819834
101,-67.64759835588798,-139.51529234358634
101,-67.17119196131118,-139.45678629512955
101,-66.30195924138161,-139.47350230897433
101,-65.76704679834802,-139.46514430205195
101,-65.17362830685762,-139.44007028128473
101,-64.55513579460005,-139.44007028128473
101,-64.07872940002325,-139.44007028128473
101,-63.644113040058464,-139.51529234358634
101,-63.025620527800875,-139.64066244742233
101,-62.57428815399128,-139.76603255125835
101,-62.21489385632809,-139.86632863432715
101,-61.53789529561371,-139.89140265509434
101,-61.01969886642492,-139.96662471739594
102,-122.02897039648242,-145.22799007504668
102,-121.65286008497444,-145.24052708543027
102,-121.33943482538444,-145.26142210273628
102,-121.12212664540205,-145.2196320681243
102,-120.87974444465246,-145.1862000404347
102,-120.55378217467886,-145.2572430992751
102,-120.33647399469646,-145.3450021719603
102,-120.05648076279607,-145.39097121003348
102,-119.57171636129688,-145.2990331338871
102,-119.07441494941409,-145.26142210273628
102,-118.6857676275225,-145.24888509235268
102,-118.2845832952473,-145.2447060888915
102,-117.93354700450652,-145.22799007504668
102,-117.42370858224012,-145.2781381165811
102,-116.96401820150814,-145.28649612350347
102,-116.76760503883175,-145.28649612350347
102,-116.21597658195336,-145.2781381165811
102,-115.84404527390656,-145.26978010965868
102,-115.54315702470016,-145.2572430992751
102,-115.18794173049818,-145.22799007504668
102,-114.76586238091699,-145.21545306466308
102,-114.49840615940019,-145.24052708543027
102,-114.1640858825042,-145.1987370508183
102,-113.87155564022021,-145.17366303005107
102,-113.658426463699,-145.17366303005107
102,-113.43693928025542,-145.1569470162063
102,-113.04829195836382,-145.1527680127451
102,-112.50920051186903,-145.07336694698228
102,-112.15816422112823,-145.04829292621508
102,-111.59817775732745,-144.9020278050731
102,-111.18863541812986,-144.8477007600775
102,-110.85849414469506,-144.7975527185431
102,-110.44895180549747,-144.7306886631639
102,-110.16477957013588,-144.6721826147071
102,-109.78031125170548,-144.5927815489443
102,-109.50031801980509,-144.5300964970263
102,-109.1409237221419,-144.4089053966515
102,-108.9194365386983,-144.3671153620395
102,-108.28004900913473,-144.17906020628547
102,-108.04602481530753,-144.12473316128987
102,-107.57379742419194,-143.99936305745388
102,-107.19350810922275,-143.91578298822986
102,-106.82575580463715,-143.8405609259283
102,-106.55412057965917,-143.81130790169988
103,-125.9405176361655,-144.8017317220042
103,-126.44199805150949,-144.77247869777582
103,-126.73870729725468,-144.755762683931
103,-127.13989162952987,-144.75158368046982
103,-127.44077987873627,-144.76412069085342
103,-127.91718627331305,-144.7223306562414
103,-128.20553751213583,-144.73904667008622
103,-128.56493180979905,-144.71815165278022
103,-128.88671507631145,-144.69725663547422
103,-129.18760332551784,-144.6554666008622
103,-129.55953463356462,-144.6596456043234
103,-129.80609583777542,-144.6680036112458
103,-130.08191006621462,-144.67636161816822
103,-130.4120513396494,-144.6471085939398
103,-130.633538523093,-144.60949756278902
103,-130.8800997273038,-144.53845450394863
103,-131.05979687613538,-144.47159044856943
103,-131.2562100388118,-144.40472639319023
104,-141.30253435953637,-136.1177625296307
104,-141.72461370911756,-136.18044758154872
104,-142.02968096178515,-136.1762685780875
104,-142.31803220060795,-136.1553735607815
104,-142.63145746019794,-136.12612053655312
104,-142.84458663671913,-136.11358352616952
104,-143.05771581324032,-136.0759724950187
104,-143.40875210398113,-135.95896039810512
104,-143.71799836010993,-135.8544853115751
104,-144.0397816266223,-135.78344225273472
104,-144.3699229000571,-135.7959792631183
104,-144.6540951354187,-135.80015826657953
104,-144.9591623880863,-135.84612730465273
104,-145.1722915646075,-135.9088123565707
104,-145.2391556199867,-135.9547813946439
104,-145.55258087957668,-135.94642338772152
104,-145.69466699725749,-135.9088123565707
104,-145.89108015993386,-135.96731840502753
104,-146.21704242990748,-136.05925648117392
104,-146.57225772410945,-136.0843305019411
104,-147.00687408407424,-136.1553735607815
104,-147.39970040942706,-136.13447854347552
104,-147.62536659633184,-136.1637315677039
104,-147.96386587668903,-136.1553735607815
104,-148.31908117089102,-136.1888055884711
104,-148.53221034741222,-136.19298459193232
104,-148.70772849278262,-136.1637315677039
104,-149.280251966967,-135.97985541541112
104,-149.65185128136613,-135.8639996201706
104,-149.8599355107835,-135.75448160468778
104,-150.111826946394,-135.58290338043136
104,-150.41117618871368,-135.44418056081977
104,-150.69227242845295,-135.32736134430476
104,-151.00622407283703,-135.19593972572537
104,-151.38953712702693,-135.04261450404942
104,-151.6377779621213,-134.91484348598613
104,-151.86411519411914,-134.82357847308378
104,-152.12695843127793,-134.76151826431018
104,-152.36059686430795,-134.71406045760097
104,-152.55042809114485,-134.70675925656877
104,-153.11262057062333,-134.5972412410859
104,-153.45212641862008,-134.43661481837776
104,-153.70401785423059,-134.37090400908806
105,-182.87943979501424,-148.1658295082699
105,-182.67048962195426,-148.1992615359595
105,-182.53676151119586,-148.3162736328731
105,-182.30691632082986,-148.35806366748508
105,-182.02692308892946,-148.2703045947999
105,-181.76364587087386,-148.2076195428819
105,-181.52126367012428,-148.1449344909639
105,-181.32902951090907,-148.03628040097271
105,-181.09082631362068,-147.9276263109815
105,-180.8776971370995,-147.8189722209903
105,-180.5308398498199,-147.6309170652363
105,-180.2048775798463,-147.48047294063312
105,-179.89145232025632,-147.3843558610255
105,-179.67832314373513,-147.3425658264135
105,-179.4317619395243,-147.32167080910753
105,-179.19355874223592,-147.2840597779567
105,-178.92192351725794,-147.2088377156551
105,-178.74640537188753,-147.14615266373713
106,-190.8446203920612,-155.77161580765375
